Cargo	IdCargo	IdTipo	IdTipo2	CargoOK
PC75R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC76R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC70R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC71R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM48 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC44R Proporcional llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC56R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM49 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC55C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC55R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC56C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC02C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC52R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC57C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC50R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC51R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC53R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC54C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC54R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC05C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC06C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC34C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC35R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM44 Proporcional llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM47 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC30R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC31R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC36R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC34R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC83R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC34R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC85C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC51R Proporcional llamadas Atención al cliente en roaming	Fijos	Voz	Internacional	Llamadas Atención al cliente en roaming
PC84C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC84R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC80R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC55C Proporcional llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC24C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC24R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC26C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN83R Proporcional llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC34C Proporcional llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM56 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC26R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE94R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE07C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
ACI92 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM50 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE04R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
ACI93 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN84C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN86C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM45 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC16C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN83C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN85C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC12R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC14C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC15C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC14R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC15R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN83R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM52 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC24C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC23R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC25R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM53 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC11R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN85R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC26R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC21R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC33R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC32R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC35C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC36C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
A018C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC03C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BC04C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC03R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC04C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC04R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN73R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN75C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE03R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC05C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC02R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC05R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM44 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN70C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN74C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN71C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC00R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM51 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC06C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC20R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC24R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC25C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN90R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN94R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN95R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN96C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC26C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN84R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN90C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN92C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN94C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN95C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
BAM46 Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN75C Proporcional llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN70R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
CN72C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
A001C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC05C Proporcional llamadas Atención al cliente en roaming	Fijos	Voz	Internacional	Llamadas Atención al cliente en roaming
CN63R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC06R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC10R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC13R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PC06C Proporcional llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE06C Llamadas Atención al cliente en roaming	Fijos	Varios	Otros	Llamadas Atención al cliente en roaming
CN80C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE81R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE82R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE83C Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE90R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE91R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
PE92R Llamadas Atención al cliente en roaming	Variables	Internacional	Roaming Voz	Llamadas Atención al cliente en roaming
